id,title,views,lyric_url,art_url,release_date
372897,"Amen (Ft. Ab-Soul, Da$H, RetcH & Vince Staples)",23646.0,https://genius.com/Mac-miller-amen-lyrics,https://images.genius.com/66502edeb6e8890e8ed67bbd4ed3d827.500x500x1.jpg,2014-03-01
360876,Lua,22378.0,https://genius.com/Mac-miller-lua-lyrics,https://images.genius.com/e0bfbf976e33f790c009df4ff7a7eacc.500x500x1.jpg,2014-02-07
56280,Traffic in the Sky,22298.0,https://genius.com/Mac-miller-traffic-in-the-sky-lyrics,https://images.genius.com/a8de6b36ccc06b0e9096884115bfea8c.1000x1000x1.jpg,2010-03-13
4366994,Heart to Heart (Ft. Mac Miller),21790.0,https://genius.com/Mac-demarco-heart-to-heart-lyrics,https://images.genius.com/a7ddbb793ff659db02588b99e7186ecb.1000x1000x1.jpg,2019-05-10
251689,Melvin,21725.0,https://genius.com/Delusional-thomas-melvin-lyrics,https://images.genius.com/a95f95f6dd277de1c135aa0ea68890ca.1000x1000x1.jpg,2013-11-01
69515,J's On My Feet,21668.0,https://genius.com/Mac-miller-js-on-my-feet-lyrics,https://images.genius.com/43a85b15873b56e2f5f30a3dbfcbbc8b.500x502x1.jpg,2007-01-01
1894,"On Some Real Shit (100,000 Bars)",21223.0,https://genius.com/Mac-miller-on-some-real-shit-100000-bars-lyrics,https://images.genius.com/54593479a74546c244a0815b8b99cd33.375x375x1.jpg,2009-03-18
3744576,Completely Transparent (Ft. Mac Miller),20542.0,https://genius.com/Tay-walker-completely-transparent-lyrics,https://images.genius.com/571e05a8fe6c0244e08851da42f84a5d.1000x1000x1.jpg,2018-05-25
103296,Doodling In The Key Of C Sharp,20411.0,https://genius.com/Mac-miller-doodling-in-the-key-of-c-sharp-lyrics,https://images.genius.com/97411d3fc45b9186a8e5643fe1e29183.500x500x1.jpg,2012-12-17
486224,Lost Boys (Ft. Mac Miller & Trinidad James),20180.0,https://genius.com/Sir-michael-rocks-lost-boys-lyrics,https://images.genius.com/19801cef09582bd17352b3b2a0bb9949.340x340x1.jpg,2014-07-29
544021,Don't Know (Ft. Mac Miller),19916.0,https://genius.com/Boaz-dont-know-lyrics,https://images.genius.com/53572d054ba96f7e0dacb77253785c5f.564x564x1.jpg,2014-10-16
49649,I Need A Dollar (Ft. Mac Miller),19624.0,https://genius.com/Chris-webby-i-need-a-dollar-lyrics,https://images.genius.com/2a0cd4f325dc4078464592020f7a5c9a.500x500x1.jpg,2010-06-29
54805,Cold Feet,19323.0,https://genius.com/Mac-miller-cold-feet-lyrics,https://images.genius.com/781a2ead216a063ed9bf5ff4df530fd8.275x275x1.jpg,2011-08-26
