id,title,views,release_date,user_interest,album_name,spotify_link,lyric_url,art_url
2930729,Peace and Paranoia Tour 2013 [Album Art + Tracklist],,2013-10-29,,Peace and Paranoia Tour 2013,,https://genius.com/Tame-impala-peace-and-paranoia-tour-2013-album-art-tracklist-annotated,https://images.genius.com/93ee1e5da47e1d21479a9b3b8f3c2b55.1000x997x1.jpg
5070891,Posthumous Forgiveness,253406,2019-12-03,46,The Slow Rush,,https://genius.com/Tame-impala-posthumous-forgiveness-lyrics,https://images.genius.com/0a85ecd034c8001193d8a7977ce7a616.1000x1000x1.jpg
3321421,Powerlines,13812,2017-11-16,2,Currents B-Sides & Remixes,,https://genius.com/Tame-impala-powerlines-lyrics,https://images.genius.com/08ebf415a0095424c8045f80eea02726.800x800x1.jpg
3078525,Prototype,,2013-05-02,1,,,https://genius.com/Tame-impala-prototype-lyrics,https://images.genius.com/5216cde83b8f69b91c6c606f78c0db4c.657x657x1.jpg
2167216,Reality in Motion,123973,2015-07-17,14,Currents,,https://genius.com/Tame-impala-reality-in-motion-lyrics,https://images.genius.com/23551f8ae688834aa834eba569d5bb78.1000x1000x1.jpg
3337871,Reality in Motion (Gum Remix),,2017-11-17,,Currents B-Sides & Remixes,,https://genius.com/Tame-impala-reality-in-motion-gum-remix-lyrics,https://images.genius.com/08ebf415a0095424c8045f80eea02726.800x800x1.jpg
898162,Remember Me,10401,2009-06-30,2,Innerspeaker (Collector’s Edition),,https://genius.com/Tame-impala-remember-me-lyrics,https://images.genius.com/50ee236c57316eb52ea7aa0448efb4a4.300x300x1.jpg
5360854,Repeat After Me (Interlude),350846,2020-03-20,38,After Hours,,https://genius.com/The-weeknd-repeat-after-me-interlude-lyrics,https://images.genius.com/9d35a5dff10090e6c1d5e077932cea99.1000x1000x1.jpg
2957518,R.I.P.,,2016-12-09,,Musyeangelo ep,,https://genius.com/Musiye-rip-lyrics,https://i.genius.com/af6c66c26b1becde3662763d022365efebfbd245?url=https%3A%2F%2Fi1.sndcdn.com%2Fartworks-000197660632-f5gl4q-t500x500.jpg
386718,"Runway, Houses, City, Clouds",27335,2010-05-21,10,Innerspeaker,,https://genius.com/Tame-impala-runway-houses-city-clouds-lyrics,https://images.genius.com/7c2121b6ffa8bd148e9012d158bde004.600x600x1.jpg
6003068,Save Your Tears (Demo),,,1,,,https://genius.com/The-weeknd-save-your-tears-demo-lyrics,https://images.genius.com/1bab7f9dbd1216febc16d73ae4da9bd0.1000x1000x1.jpg
5254625,Seems wrong,,,,,,https://genius.com/Bashir-gningue-seems-wrong-lyrics,https://images.genius.com/15d0a14b12deea9ea15aeaaeabf9c0b0.405x405x1.png
1960941,Sestri Levante - Live,,2014-04-19,,Live Versions,,https://genius.com/Tame-impala-sestri-levante-live-lyrics,https://images.genius.com/5cadcf210a2a88085b2544f1a36b328a.600x600x1.jpg
136121,She Just Won't Believe Me,17005,2012-10-05,5,Lonerism ,,https://genius.com/Tame-impala-she-just-wont-believe-me-lyrics,https://images.genius.com/ce396f80a55e764c3fe03da68343bd4a.1000x1000x1.jpg
2930718,Silver Trembling Hands,,2013-10-29,,Peace and Paranoia Tour 2013,,https://genius.com/Tame-impala-silver-trembling-hands-lyrics,https://images.genius.com/93ee1e5da47e1d21479a9b3b8f3c2b55.1000x997x1.jpg
3876988,"SKELETONS (Ft. Pharrell Williams, Tame Impala & The Weeknd)",724664,2018-08-03,57,ASTROWORLD,,https://genius.com/Travis-scott-skeletons-lyrics,https://images.genius.com/251c51cdc0ef46e675f526ee4a693157.1000x1000x1.png
6002229,"SKELETONS (Demo) (Ft. Pharrell Williams, Tame Impala, Travis Scott & The Weeknd)",,,1,,,https://genius.com/Kanye-west-skeletons-demo-lyrics,https://images.genius.com/ceccff1664c8a331b9fe2143381b6df7.639x639x1.jpg
4084180,Skeletons (Live Version Freeverse),,2018-10-07,2,,,https://genius.com/Travis-scott-skeletons-live-version-freeverse-lyrics,https://images.genius.com/5d19fecdb3828ca9ec89dda588e2eb7d.1000x1000x1.jpg
937386,Skeleton Tiger,6412,2008-10-11,2,Tame Impala H.I.T.S. 003,,https://genius.com/Tame-impala-skeleton-tiger-lyrics,https://images.genius.com/bbf067a72149253c2d5d1be1c0bb0c59.300x300x1.jpg
2014671,Skeleton Tiger (Retamed By Canyons),,2008-10-11,,Tame Impala H.I.T.S. 003,,https://genius.com/Tame-impala-skeleton-tiger-retamed-by-canyons-lyrics,https://images.genius.com/31e9b3dce82e1b07af27fb7ee4968e66.800x800x1.jpg
1134621,Slide Through My Fingers,,2008-10-11,3,Tame Impala EP,,https://genius.com/Tame-impala-slide-through-my-fingers-lyrics,https://images.genius.com/5a0aa7e7ea6d9f7cc684663b0a8121d6.300x300x1.jpg
92848,Solitude Is Bliss,70613,2010-04-01,16,Innerspeaker,,https://genius.com/Tame-impala-solitude-is-bliss-lyrics,https://images.rapgenius.com/1bdc433cc4d5c81cd13b2a01ff15b326.1000x1000x1.jpg
6659474,Solitude Is Bliss (Canyons “Dow Jones” Mix),,,,Innerspeaker B-Sides & Remixes - EP,,https://genius.com/Tame-impala-solitude-is-bliss-canyons-dow-jones-mix-lyrics,https://images.genius.com/b012687da20a80431dc38ed8794cc462.287x287x1.jpg
3384831,Solitude Is Bliss (Mickey Moonlight T.A.M Remix),,2010-05-27,,Innerspeaker (Collector’s Edition),,https://genius.com/Tame-impala-solitude-is-bliss-mickey-moonlight-tam-remix-lyrics,https://images.genius.com/d5c4e48d638fb622d61116bdfd0a6a62.287x287x1.jpg
6659478,Solitude Is Bliss (Midnight Juggernauts Remix),,,,Innerspeaker B-Sides & Remixes - EP,,https://genius.com/Tame-impala-solitude-is-bliss-midnight-juggernauts-remix-lyrics,https://images.genius.com/b012687da20a80431dc38ed8794cc462.287x287x1.jpg
5157982,Someday*,,,,,,https://genius.com/Tame-impala-someday-lyrics,https://images.genius.com/7b8356257c83b58cd5f07795d448f25b.1000x1000x1.jpg
3078501,Stranger In Moscow,,2014-03-13,,,,https://genius.com/Tame-impala-stranger-in-moscow-lyrics,https://images.genius.com/4cbee7d71dc2dbc0b93fce7cce80c0b3.660x661x1.jpg
749568,Sundown Syndrome,28323,2009-01-01,1,Innerspeaker (Collector’s Edition),,https://genius.com/Tame-impala-sundown-syndrome-lyrics,https://images.genius.com/50ee236c57316eb52ea7aa0448efb4a4.300x300x1.jpg
7071109,Sundown Syndrome - Canyons Remix,,2009-01-01,,,,https://genius.com/Tame-impala-sundown-syndrome-canyons-remix-lyrics,https://images.genius.com/50ee236c57316eb52ea7aa0448efb4a4.300x300x1.jpg
4060622,Sundress,397943,2018-11-20,163,ALL $MILES,,https://genius.com/A-ap-rocky-sundress-lyrics,https://images.genius.com/ccbbc3bb02582be8cf2a26fedafb49b1.1000x1000x1.png
136128,Sun's Coming Up,47409,2012-10-05,16,Lonerism ,,https://genius.com/Tame-impala-suns-coming-up-lyrics,https://images.genius.com/ce396f80a55e764c3fe03da68343bd4a.1000x1000x1.jpg
3039430,Tame Impala [Tracklist + Album Art],,2008-10-11,,Tame Impala EP,,https://genius.com/Tame-impala-tame-impala-tracklist-album-art-annotated,https://images.genius.com/36b288b1039c5b3654d8dbcd9a64ff4b.456x456x1.jpg
3321422,Taxi's Here,27131,2017-11-16,2,Currents B-Sides & Remixes,,https://genius.com/Tame-impala-taxis-here-lyrics,https://images.genius.com/08ebf415a0095424c8045f80eea02726.800x800x1.jpg
1989933,That's All For Everyone,,,,Just Tell Me That You Want Me: A Tribute to Fleetwood Mac,,https://genius.com/Tame-impala-thats-all-for-everyone-lyrics,https://images.genius.com/e3bdc0101b508e85d3584c266317904c.1000x1000x1.jpg
1405046,The Bold Arrow of Time,15049,2010-05-21,1,Innerspeaker,,https://genius.com/Tame-impala-the-bold-arrow-of-time-lyrics,https://images.rapgenius.com/fbcf97a4283757bdfc02bae1b80441f6.615x640x1.jpg
2165830,The Less I Know the Better,1569858,2015-07-17,193,Currents,,https://genius.com/Tame-impala-the-less-i-know-the-better-lyrics,https://images.genius.com/76537e66e8bf7fded3386971e3cce8e1.1000x1000x1.jpg
2165800,The Moment,210582,2015-07-17,52,Currents,,https://genius.com/Tame-impala-the-moment-lyrics,https://images.genius.com/23551f8ae688834aa834eba569d5bb78.1000x1000x1.jpg
3078513,The Serpentine,,2013-05-03,,,,https://genius.com/Tame-impala-the-serpentine-lyrics,https://images.genius.com/4cbee7d71dc2dbc0b93fce7cce80c0b3.660x661x1.jpg
1406350,The Sun,,2008-10-11,,Tame Impala H.I.T.S. 003,,https://genius.com/Tame-impala-the-sun-lyrics,https://images.genius.com/bbf067a72149253c2d5d1be1c0bb0c59.300x300x1.jpg
